598801,,2/26/2015,5.60919E+11,,
Account Sale History,598873,Warranty Deed ,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
598873,,3/2/2015,5.61125E+11,,
Account Sale History,598935,Warranty Deed (JT) ,"$270,000.00 ",Section: 28 Township: 36 Range: 14 Subdivision: CEDAR M...,
598935,,3/6/2015,5.60729E+11,,
Account Sale History,599037,Warranty Deed (JT) ,"$207,500.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...,
599037,,3/13/2015,5.35706E+11,,
Account Sale History,599055,Warranty Deed (JT) doc fee ,"$73,800.00 ",0 Subdivision: FLYING ROGUE RANCH Lot: 1,
599055,,3/13/2015,5.60704E+11,,
Account Sale History,599119,Warranty Deed (doc fee) ,"$67,500.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16,
599119,,3/19/2015,5.61134E+11,,
Account Sale History,599354,Warranty Deed (doc fee) ,"$207,000.00 ",Section: 7 Township: 36 Range: 15,
599354,,4/1/2015,5.60907E+11,,
Account Sale History,599373,Warranty Deed (JT) doc fee ,"$250,000.00 ",Section: 36 Township: 37 Range: 16,
599373,,4/1/2015,5.35736E+11,,
Account Sale History,599399,Warranty Deed ,"$250,000.00 ",Quarter: NW/4 Section: 17 Township: 36 Range: 16,
599399,,4/6/2015,5.61117E+11,,
Account Sale History,599504,Warranty Deed ,"$155,000.00 ",Quarter: SW/4 Section: 14 Township: 37 Range: 16,
599504,,4/13/2015,5.35714E+11,,
Account Sale History,599511,Warranty Deed (JT) ,"$118,800.00 ",Quarter: SW/4 Section: 16 Township: 38 Range: 17,
599511,,4/10/2015,5.34116E+11,,
Account Sale History,599511,Warranty Deed (JT) ,"$118,800.00 ",Section: 16 Township: 38 Range: 17,
599511,,4/10/2015,5.34116E+11,,
Account Sale History,599540,Warranty Deed ,"$297,500.00 ",Quarter: NE/4 Section: 20 Township: 36 Range: 16,
599540,,4/15/2015,5.6112E+11,,
Account Sale History,599547,Warranty Deed (JT) ,"$215,500.00 ",Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range...,
599547,,4/15/2015,5.60718E+11,,
Account Sale History,599656,Quit Claim Deed ,"$130,000.00 ",Subdivision: BARRETT TOWNSITE SUBDIVISION: BARRETT T...,
599656,,4/23/2015,5.61124E+11,,
Account Sale History,599732,Warranty Deed (JT) ,"$65,000.00 ",Section: 3 Township: 37 Range: 16 TR S1/2 S OF HWY 184 ...,
599732,,4/30/2015,5.35703E+11,,
Account Sale History,599747,Warranty Deed (JT) ,"$240,000.00 ",Subdivision: MCPHEE UNIT 1 PHASE II Lot: 19 Quarter: NE...,
599747,,4/30/2015,5.35711E+11,,
Account Sale History,599838,Warranty Deed ,"$230,000.00 ",Subdivision: SWENSON Lot: 2 Sixteenth: W/2 Quarter: SE/...,
599838,,5/6/2015,5.60736E+11,,
Account Sale History,599909,Personal Rep's Deed ,"$158,100.00 ",Subdivision: CRITES Lot: 16 Block: 12 SUBDIVISION: C...,
599909,,5/8/2015,5.61125E+11,,
Account Sale History,600017,Warranty Deed (JT) ,"$205,000.00 ",Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 1 Block...,
600017,,5/14/2015,5.60528E+11,,
Account Sale History,600051,Warranty Deed ,"$175,000.00 ",Section: 6 Township: 36 Range: 15 S: 6 T: 36 R: 15 T...,
600051,,5/15/2015,5.60906E+11,,
Account Sale History,600115,Special Warranty Deed ,"$181,000.00 ",Subdivision: CROWLEY Lot: 7 Quarter: SW/4 Section: 10 T...,
600115,,5/18/2015,5.6371E+11,,
Account Sale History,600143,Warranty Deed (JT) ,"$309,900.00 ","Subdivision: BRANDONS GATE, BLOCKS 2-6 Lot: 8 Block: 6 ...",
600143,,5/20/2015,5.61124E+11,,
Account Sale History,600210,Special Warranty Deed ,"$169,900.00 ",S: 2 T: 36 R: 15 TR W1/2NE1/4SE1/4 16.68A (NO MI...,
600210,,4/24/2015,5.60902E+11,,
Account Sale History,600289,Quit Claim Deed ,"$65,000.00 ",Subdivision: SEDONA ESTATES PHASE 2 Lot: 18 (INC ALL MIN...,
600289,,4/23/2015,5.61135E+11,,
Account Sale History,600306,Warranty Deed (JT) ,"$295,000.00 ",Subdivision: TULAROSA PROPERTIES NORTH Lot: 20 3.05 AC ...,
600306,,5/29/2015,5.61109E+11,,
Account Sale History,600329,Warranty Deed ,"$500,000.00 ",Quarter: NE/4 Section: 28 Township: 39 Range: 11 TR NE1...,
600329,,5/27/2015,5.08528E+11,,
Account Sale History,600359,Warranty Deed (JT) ,"$60,000.00 ",Section: 1 Township: 38 Range: 14 TR NW1/4NW1/4 AKA LOT...,
600359,,5/29/2015,5.33501E+11,,
Account Sale History,600390,Warranty Deed (JT) ,"$127,500.00 ",Subdivision: DURAND Lot: 2 B648 P404 B697 P882 P/10-91 ...,
600390,,6/3/2015,5.61124E+11,,
Account Sale History,600455,Warranty Deed ,"$92,000.00 ",Quarter: SW/4 Section: 11 Township: 37 Range: 15 S: ...,
600455,,6/8/2015,5.35911E+11,,
Account Sale History,600457,Warranty Deed (JT) ,"$144,000.00 ",Section: 22 Township: 36 Range: 15 2.15 AC (USA OWNS AL...,
600457,,6/4/2015,5.60922E+11,,
Account Sale History,600537,Warranty Deed (JT) ,"$34,000.00 ",Subdivision: WADSWORTH Lot: 3 B486 P88 B647 P694 B676 P5...,
600537,,6/8/2015,5.60528E+11,,
Account Sale History,600591,Warranty Deed (JT) ,"$110,000.00 ",Subdivision: PARADISE VILLAGE Lot: 6 Block: 2 B 319 P 2...,
600591,,6/15/2015,5.61124E+11,,
Account Sale History,600606,Warranty Deed (JT) ,"$140,000.00 ",Quarter: SW/4 Section: 29 Township: 37 Range: 16 PT E1/...,
600606,,6/17/2015,5.35729E+11,,
Account Sale History,600616,Conservator's Deed ,"$290,500.00 ",Subdivision: CEDARWOOD ACRES Lot: 8 Block: 1 4.237A (C...,
600616,,6/18/2015,5.60918E+11,,
Account Sale History,600652,Warranty Deed (JT) ,"$171,500.00 ",Subdivision: HERRMANN Lot: B S: 32 T: 37 R: 16 3.25 AC...,
600652,,6/19/2015,5.35732E+11,,
Account Sale History,600756,Warranty Deed (JT) ,"$110,000.00 ",Subdivision: SUMMIT LAKE WEST UNIT I Lot: 15 1.90A (FED ...,
600756,,6/26/2015,5.36133E+11,,
Account Sale History,600786,Special Warranty Deed ,"$40,000.00 ",Section: 25 Township: 36 Range: 16 TR 68.3FTX180FT NE1/...,
600786,,6/8/2015,5.61125E+11,,
Account Sale History,600801,Warranty Deed ,"$138,000.00 ",Subdivision: F R COFFINS ADDITION Lot: 1A Block: 3 .18AC...,
600801,,6/28/2015,5.61126E+11,,
Account Sale History,600805,Warranty Deed (JT) ,"$220,000.00 ",Subdivision: TIBBITS-REYNOLDS Block: 7 LOT: 7 THRU:- LOT...,
600805,,6/26/2015,5.3591E+11,,
Account Sale History,600845,Warranty Deed (JT) ,"$130,000.00 ",Section: 6 Township: 36 Range: 15 TR 318.05X138.83 IN S...,
600845,,7/2/2015,5.60906E+11,,
Account Sale History,600873,Warranty Deed (JT) ,"$156,500.00 ",Subdivision: VERDE VU Lot: 2 Block: 8 B491 P297 B552 P...,
600873,,7/1/2015,5.61134E+11,,
Account Sale History,600986,Special Warranty Deed JT ,"$100,500.00 ",Section: 1 Township: 35 Range: 16 TR IN SE1/4NW1/4 5A ...,
600986,,7/8/2015,5.63701E+11,,
Account Sale History,600987,Warranty Deed (JT) doc fee ,"$186,000.00 ",Section: 2 Township: 35 Range: 17 TR SE1/4NE1/4 16.30A ...,
600987,,7/8/2015,5.63302E+11,,
Account Sale History,601062,Warranty Deed (doc fee) ,"$215,500.00 ",Subdivision: SOUTHERN BLUFFS ADDITION LOT: 204 PHASE II...,
601062,,7/15/2015,5.61135E+11,,
Account Sale History,601159,Warranty Deed ,"$215,731.00 ",Subdivision: UTE MOUNTAIN RANCHES Lot: 11 Quarter: NW/4...,
601159,,7/20/2015,5.6373E+11,,
Account Sale History,601173,Warranty Deed ,"$279,000.00 ",Subdivision: VISTAS (THE) BLOCK: 2 LOT: 2 S: 12 T: 37...,
601173,,7/21/2015,5.35712E+11,,
Account Sale History,601189,Warranty Deed ,"$60,000.00 ",Section: 35 Township: 36 Range: 16 S1/2SE1/4SE1/4SW1/4N...,
601189,,7/17/2015,5.61135E+11,,
Account Sale History,601198,Warranty Deed ,"$100,000.00 ",Subdivision: UTE MOUNTAIN RANCHES Lot: 7 (STATE OWNS AL...,
601198,,7/22/2015,5.6373E+11,,
Account Sale History,601289,Special Warranty Deed ,"$283,300.00 ",Section: 5 Township: 38 Range: 12 TR IN TR 39 N OF HWY ...,
601289,,7/24/2015,5.33105E+11,,
Account Sale History,601319,Warranty Deed (JT) ,"$265,000.00 ",Subdivision: CRITES Lot: 16 Block: 9 R/471483 R/483467 R...,
601319,,7/27/2015,5.61125E+11,,
Account Sale History,601348,Warranty Deed ,"$180,000.00 ",Section: 10 Township: 35 Range: 16 TR SE1/4SE1/4 3.04A ...,
601348,,7/29/2015,5.6371E+11,,
Account Sale History,601379,Special Warranty Deed ,"$68,000.00 ",Subdivision: CORNETT HEIGHTS Block: 5 W/2 OF LOT 17 AND ...,
601379,,7/29/2015,5.61124E+11,,
Account Sale History,601390,Personal Rep's Deed (JT) ,"$80,000.00 ",Subdivision: D H LEMMONS TOWNSITE Block: 4 WEST 64FT OF ...,
601390,,7/29/2015,5.60528E+11,,
Account Sale History,601390,Personal Rep's Deed (JT) ,"$80,000.00 ",Subdivision: D H LEMMONS TOWNSITE Block: 4 EAST 61FT OF ...,
601390,,7/29/2015,5.60528E+11,,
Account Sale History,601449,Special Warranty Deed ,"$17,000.00 ",Subdivision: CHAMBERLINS ADDITION (THE) BLOCK: 66 LOT: 2...,
601449,,7/29/2015,5.61126E+11,,
Account Sale History,601460,Personal Rep's Deed ,"$150,000.00 ",Section: 13 Township: 37 Range: 16 TR IN W1/2E1/2 25.14...,
601460,,7/31/2015,5.35713E+11,,
Account Sale History,601471,Warranty Deed ,"$128,000.00 ",Section: 3 Township: 35 Range: 16 S: 3 T: 35 R: 16 T...,
601471,,8/5/2015,5.63703E+11,,
Account Sale History,601474,Special Warranty Deed ,"$40,000.00 ",Subdivision: FORKS (THE) Tract: 20 1.05AC B 462 ...,
601474,,8/4/2015,5.33501E+11,,
Account Sale History,601497,Warranty Deed ,"$480,000.00 ",Subdivision: MCPHEE UNIT 1 PHASE II Lot: 12 S: 11 T: 3...,
601497,,8/6/2015,5.35711E+11,,
Account Sale History,601632,Warranty Deed ,"$167,000.00 ",Subdivision: MONTVIEW ADDITION Lot: 4-6 Block: 2 B588 ...,
601632,,8/13/2015,5.61123E+11,,
Account Sale History,601688,Warranty Deed ,"$125,000.00 ",Subdivision: INDIAN CAMP RANCH Lot: 7 35.44A - (MC161...,
601688,,8/17/2015,5.6113E+11,,
Account Sale History,601696,Warranty Deed ,"$254,000.00 ",Subdivision: OLD WEST MINOR Lot: A 10A R/475328,
601696,,8/17/2015,5.35718E+11,,
Account Sale History,601849,Personal Rep's Deed (JT) ,"$7,500.00 ",Subdivision: CORNETTS Lot: 8-13 Block: 8 B 447 P 368 ...,
601849,,8/24/2015,5.61124E+11,,
Account Sale History,601879,Warranty Deed (JT) doc fee ,"$270,280.00 ",Subdivision: MANCOS RANCHES 11 LOT MAJOR Lot: 4 3.58AC S...,
601879,,8/26/2015,5.60527E+11,,
Account Sale History,601888,Quit Claim Deed ,"$52,000.00 ",Subdivision: HILTZVILLE Lot: 5-8 Block: 3 B 487 P 604 ...,
601888,,8/25/2015,5.61126E+11,,
Account Sale History,601948,Warranty Deed (JT) doc fee ,"$228,000.00 ",Subdivision: CIELO BONITO RANCHOS NORTH Lot: 15 4.36A...,
601948,,8/28/2015,5.60933E+11,,
Account Sale History,601950,Warranty Deed ,"$125,000.00 ",Subdivision: ALADDIN Tract: 9 2.3A B 530 P 998-9...,
601950,,8/31/2015,5.63709E+11,,
Account Sale History,601960,Quit Claim Deed ,"$70,000.00 ",Subdivision: SEDONA ESTATES PHASE 2 Lot: 29 (INC ALL MIN...,
601960,,8/7/2015,5.61135E+11,,
Account Sale History,601966,Warranty Deed (JT) doc fee ,"$270,000.00 ","Subdivision: BRANDONS GATE, BLOCKS 2-6 Lot: 15 Block: 6 ...",
601966,,9/1/2015,5.61124E+11,,
Account Sale History,601986,Special Warranty Deed JT ,"$200,000.00 ",Subdivision: BONITA VISTA ESTATES Lot: 3 3.22A B507 ...,
601986,,9/1/2015,5.6052E+11,,
Account Sale History,602028,Warranty Deed (JT) doc fee ,"$170,000.00 ",Subdivision: SUNNYSIDE Lot: 15-16 Block: 1 B386 P396 B6...,
602028,,9/2/2015,5.60528E+11,,
Account Sale History,602044,Special Warranty Deed JT ,"$65,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16 TR 100...,
602044,,9/8/2015,5.61134E+11,,
Account Sale History,602137,Warranty Deed (doc fee) ,"$294,500.00 ",Section: 13 Township: 36 Range: 14 TR SE1/4NW1/4 9.15A...,
602137,,9/16/2015,5.60713E+11,,
Account Sale History,602147,Warranty Deed (doc fee) ,"$149,000.00 ",Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 4 Block...,
602147,,9/16/2015,5.60528E+11,,
Account Sale History,602155,Warranty Deed (doc fee) ,"$193,000.00 ",Subdivision: NOLAND ADDITION Block: 1 LOT: 5 W1/2 LOT 6:...,
602155,,9/9/2015,5.60529E+11,,
Account Sale History,602194,Warranty Deed ,"$80,000.00 ",Subdivision: SPRING CREEK LOT 16 AKA TR 208.6 FT X 104.3...,
602194,,9/16/2015,5.36301E+11,,
Account Sale History,602420,Warranty Deed (doc fee) ,"$62,000.00 ",Subdivision: CORNETT HEIGHTS Lot: 9-11 Block: 2 B642 P19...,
602420,,10/2/2015,5.61124E+11,,
Account Sale History,602447,Special Warranty Deed JT ,"$48,000.00 ",Subdivision: GEORGE BAUERS (FIRST & SECOND) Lot: 19-20 B...,
602447,,9/17/2015,5.60528E+11,,
Account Sale History,602564,Warranty Deed (doc fee) ,"$94,500.00 ",Subdivision: CORNETT HEIGHTS Lot: 20-21 Block: 10,
602564,,10/15/2015,5.61124E+11,,
Account Sale History,602648,Warranty Deed (JT) doc fee ,"$85,000.00 ",Subdivision: CEDAR MESA RANCHES Lot: 38 S: 28 T: 36 R: ...,
602648,,10/19/2015,5.60728E+11,,
Account Sale History,602729,Warranty Deed (JT) doc fee ,"$284,900.00 ",Subdivision: LOST CANYON ESTATES Lot: 8 1.63A B...,
602729,,10/23/2015,5.35922E+11,,
Account Sale History,602784,Warranty Deed (doc fee) ,"$116,000.00 ",Section: 35 Township: 37 Range: 15 TR S1/2SW1/4 3.00AC ...,
602784,,10/20/2015,5.35935E+11,,
Account Sale History,602880,Warranty Deed (JT) doc fee ,"$103,000.00 ",Subdivision: WINGSPREAD Lot: 7 Block: 1 S: 7 T: 37 R: 1...,
602880,,10/28/2015,5.35907E+11,,
Account Sale History,603035,Warranty Deed (JT) doc fee ,"$103,000.00 ",Subdivision: CORTEZ ORIGINAL Lot: 1-2 Block: 42 B522 P42...,
603035,,10/29/2015,5.61126E+11,,
Account Sale History,603061,Warranty Deed (doc fee) ,"$155,000.00 ",Subdivision: FAIRWAY ESTATES TOWNHOME #2621 & 1/4 INTERE...,
603061,,11/9/2015,5.60918E+11,,
Account Sale History,603297,Warranty Deed (JT) doc fee ,"$85,000.00 ",Section: 34 Township: 37 Range: 14 TR 168FTX240FT IN N...,
603297,,11/23/2015,5.36134E+11,,
Account Sale History,603366,Warranty Deed (doc fee) ,"$47,097.00 ",Subdivision: COTTONWOOD GROVE Lot: 12 4.326 R/477817...,
603366,,11/10/2015,5.6371E+11,,
Account Sale History,603647,Warranty Deed (doc fee) ,"$90,000.00 ",Section: 36 Township: 38 Range: 17 TR S1/2SE1/4 3.61A ...,
603647,,12/14/2015,5.34136E+11,,
Account Sale History,603719,Warranty Deed (doc fee) ,"$450,000.00 ",Subdivision: CRSP Block: 2 LOT: 2 S 5FT L 1; . B...,
603719,,1/4/2016,5.61126E+11,,
Account Sale History,603719,Warranty Deed (doc fee) ,"$450,000.00 ",Subdivision: CRSP Lot: 3-4 Block: 2 B407 P59 B461 P47...,
603719,,1/4/2016,5.61126E+11,,
Account Sale History,603888,Warranty Deed (doc fee) ,"$60,000.00 ",Section: 19 Township: 37 Range: 16 TR NE1/4NE1/4NE1/4 3...,
603888,,1/19/2016,5.35719E+11,,
Account Sale History,603928,Special Warranty Deed JT ,"$89,000.00 ",Section: 12 Township: 36 Range: 15 2 TRS N1/2NW1/4 E OF...,
603928,,12/21/2015,5.60912E+11,,
Account Sale History,603938,Warranty Deed (JT) doc fee ,"$109,700.00 ",Subdivision: MYLER CORNER ESTATES Lot: 3 Block: A 3.01A ...,
603938,,1/21/2016,5.35931E+11,,
Account Sale History,603943,Warranty Deed (doc fee) ,"$325,000.00 ",Subdivision: RUSSELL Lot: 1 4.35AC S:24 T:36 R:16 ...,
603943,,1/22/2016,5.61124E+11,,
Account Sale History,604037,Personal Rep's Deed (JT) ,"$126,000.00 ",Subdivision: VERDE VU Lot: 7 Block: 7 B350 P109 B430...,
604037,,1/27/2016,5.61134E+11,,
Account Sale History,604103,Personal Rep's (doc fee) ,"$64,000.00 ",Subdivision: CORTEZ ORIGINAL Block: 49 S 12.5FT OF LOT 1...,
604103,,1/30/2016,5.61126E+11,,
Account Sale History,604106,Special Warranty (Doc fee) ,"$107,000.00 ",Subdivision: VERDE VU BLOCK: 4 LOT: 1 B543 P7...,
604106,,1/6/2016,5.61134E+11,,
Account Sale History,604837,Warranty Deed (doc fee) ,"$135,000.00 ",Subdivision: CORTEZ ORIGINAL Block: 32 W 92FT OF LOTS 17...,
604837,,3/18/2016,5.61126E+11,,
Account Sale History,604908,Warranty Deed (JT) doc fee ,"$65,600.00 ",Subdivision: HILTZVILLE Lot: 7-8 Block: 2 B 257 P 121 B...,
604908,,3/24/2016,5.61126E+11,,
Account Sale History,604932,Special Warranty (Doc fee) ,"$148,689.00 ",Subdivision: GWYN TRACTS Tract: PT 4 S: 33 T:38 R: 15 TR...,
604932,,3/24/2016,5.33733E+11,,
Account Sale History,604934,Special Warranty Deed JT ,"$220,000.00 ",Subdivision: WILDHORSE MINOR Lot: 2 TR: 5.05 AC (NO MIN...,
604934,,2/23/2016,5.34121E+11,,
Account Sale History,604985,Warranty Deed (doc fee) ,"$279,500.00 ",Subdivision: F R COFFINS ADDITION Lot: 22-24 Block: 16 B...,
604985,,3/30/2016,5.61126E+11,,
Account Sale History,BC002,Mobile Home Auth. (sale) ,$200.00 ,Section: 16 Township: 35 Range: 16,
BC002,,8/3/2009,5.61135E+11,,
Account Sale History,BC064,Mobile Home Auth. (sale) ,"$5,000.00 ",Section: 4 Township: 35 Range: 16,
BC064,,12/17/2009,5.61135E+11,,
Account Sale History,BC128,Mobile Home Auth. (sale) ,"$7,500.00 ",Quarter: SE/4 Section: 36 Township: 38 Range: 17,
BC128,,4/29/2011,5.34136E+11,,
Account Sale History,BC168,Mobile Home Auth. (sale) ,"$60,000.00 ",Quarter: SE/4 Section: 11 Township: 37 Range: 17,
BC168,,8/9/2011,5.35511E+11,,
Account Sale History,BC170,Mobile Home Auth. (sale) ,"$7,000.00 ",Quarter: SW/4 Section: 31 Township: 38 Range: 16 Subdiv...,
BC170,,8/10/2011,5.35733E+11,,
Account Sale History,BC184,Mobile Home Auth. (sale) ,"$10,000.00 ",Section: 6 Township: 36 Range: 16,
BC184,,7/1/2010,5.61106E+11,,
Account Sale History,BC270,Mobile Home Auth. (sale) ,$200.00 ,Quarter: NE/4 Section: 35 Township: 38 Range: 17,
BC270,,4/25/2012,5.3573E+11,,
Account Sale History,BC291,Mobile Home Auth. (sale) ,"$5,534.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...,
BC291,,7/27/2012,5.61124E+11,,
Account Sale History,BC299,Mobile Home Auth. (sale) ,"$3,000.00 ",Quarter: NW/4 Section: 16 Township: 35 Range: 16,
BC299,,9/17/2012,5.63716E+11,,
Account Sale History,BC321,Mobile Home Auth. (sale) ,"$5,000.00 ",Section: 8 Township: 36 Range: 15 Subdivision: LAKESIDE...,
BC321,,9/23/2012,5.6092E+11,,
Account Sale History,BC326,Mobile Home Auth. (sale) ,"$35,000.00 ",Section: 35 Township: 36 Range: 16,
BC326,,1/16/2013,5.61135E+11,,
Account Sale History,BC331,Mobile Home Auth. (sale) ,"$85,000.00 ",0,
BC331,,9/14/2012,5.61122E+11,,
Account Sale History,BC337,Mobile Home Auth. (sale) ,"$90,000.00 ",Quarter: NW/4 Section: 26 Township: 37 Range: 15,
BC337,,11/30/2012,5.35926E+11,,
Account Sale History,BC342,Mobile Home Auth. (sale) ,"$2,500.00 ",Quarter: SW/4 Section: 26 Township: 37 Range: 16,
BC342,,3/6/2013,5.35911E+11,,
Account Sale History,BC343,Mobile Home Auth. (sale) ,$200.00 ,Section: 56 Township: 36 Range: 15,
BC343,,4/8/2013,5.60905E+11,,
Account Sale History,BC366,Mobile Home Auth. (sale) ,"$17,000.00 ",0 Subdivision: SIKIS VILLAGE MHP,
BC366,,8/3/2013,5.61127E+11,,
Account Sale History,BC380,Mobile Home Auth. (sale) ,"$5,000.00 ",Section: 15 Township: 38 Range: 17,
BC380,,7/3/2013,5.34115E+11,,
Account Sale History,BC404,Mobile Home Auth. (sale) ,"$8,000.00 ",Section: 1 Township: 35 Range: 14,
BC404,,11/2/2012,5.64501E+11,,
Account Sale History,BC436,Mobile Home Auth. (sale) ,"$1,500.00 ",Section: 16 Township: 35 Range: 16,
BC436,,2/6/2014,5.61135E+11,,
Account Sale History,BC469,Mobile Home Auth. (sale) ,"$3,000.00 ",0 Subdivision: ESCALANTE MHP,
BC469,,3/25/2014,5.3591E+11,,
Account Sale History,BC482,Mobile Home Auth. (sale) ,"$11,000.00 ",0,
BC482,,4/18/2014,5.63718E+11,,
Account Sale History,BC485,Mobile Home Auth. (sale) ,"$35,050.00 ",0 Subdivision: POLICH MINOR Lot: 2,
BC485,,3/25/2014,5.61115E+11,,
Account Sale History,BC488,Mobile Home Auth. (sale) ,"$90,000.00 ",Quarter: NE/4 Section: 18 Township: 36 Range: 14 Subdiv...,
BC488,,2/27/2014,5.63705E+11,,
Account Sale History,BC497,Mobile Home Auth. (sale) ,"$6,000.00 ",Quarter: N/W Section: 33 Township: 38 Range: 16,
BC497,,3/19/2014,5.33933E+11,,
Account Sale History,BC515,Mobile Home Auth. (sale) ,"$5,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16,
BC515,,2/1/2014,5.61135E+11,,
Account Sale History,BC533,Mobile Home Auth. (sale) ,"$30,000.00 ",Quarter: SW1/4 Section: 2 Township: 36 Range: 15,
BC533,,7/21/2014,5.60902E+11,,
Account Sale History,BC551,Mobile Home Auth. (sale) ,"$8,750.00 ",0,
BC551,,9/2/2014,5.3591E+11,,
Account Sale History,BC608,Mobile Home Auth. (sale) ,"$2,000.00 ",Quarter: NE/4 Section: 18 Township: 36 Range: 14 Subdiv...,
BC608,,4/1/2015,5.63705E+11,,
Account Sale History,DS15,Mobile Home Auth. (sale) ,"$12,000.00 ",0 Subdivision: SIKIS VILLAGE MHP,
DS15,,6/14/2011,5.61127E+11,,
Account Sale History,DS31,Mobile Home Auth. (sale) ,"$9,000.00 ",Section: 8 Township: 35 Range: 16,
DS31,,12/9/2011,5.63708E+11,,
Account Sale History,JN14,Mobile Home Auth. (sale) ,"$5,000.00 ",Section: 3 Township: 37 Range: 17,
JN14,,5/26/2011,5.34134E+11,,
Account Sale History,JN20,Mobile Home Auth. (sale) ,"$20,000.00 ",Quarter: SE/4 Section: 20 Township: 35 Range: 16,
JN20,,11/1/2010,5.6372E+11,,
Account Sale History,JN26,Mobile Home Auth. (sale) ,"$18,000.00 ",Quarter: NE/4 Section: 23 Township: 36 Range: 16,
JN26,,11/10/2011,5.61123E+11,,
Account Sale History,LB49,Mobile Home Auth. (sale) ,"$40,000.00 ",Section: 9 Township: 36 Range: 16,
LB49,,7/28/2009,5.61109E+11,,
Account Sale History,LB51,Mobile Home Auth. (sale) ,"$8,000.00 ",Section: 29 Township: 36 Range: 13,
LB51,,7/23/2009,5.60529E+11,,
Account Sale History,LB57,Mobile Home Auth. (sale) ,"$11,194.00 ",Section: 15 Township: 35 Range: 16,
LB57,,9/16/2009,5.63715E+11,,
Account Sale History,LB71,Mobile Home Auth. (sale) ,"$4,700.00 ",Section: 3 Township: 37 Range: 17,
LB71,,11/1/2009,5.34134E+11,,
Account Sale History,LB078,Mobile Home Auth. (sale) ,"$121,000.00 ",Section: 4 Township: 36 Range: 16,
LB078,,2/17/2010,5.61104E+11,,
Account Sale History,LB91,Mobile Home Auth. (sale) ,"$4,500.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
LB91,,7/1/2008,5.35527E+11,,
Account Sale History,LB93,Mobile Home Auth. (sale) ,"$2,000.00 ",Quarter: NE/4 Section: 12 Township: 37 Range: 18,
LB93,,4/1/2010,5.61104E+11,,
Account Sale History,LB102,Mobile Home Auth. (sale) ,"$3,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15,
LB102,,5/21/2010,5.35931E+11,,
Account Sale History,LB107,Mobile Home Auth. (sale) ,"$18,000.00 ",Section: 3 Township: 37 Range: 16,
LB107,,9/2/2010,5.35521E+11,,
Account Sale History,LB116,Mobile Home Auth. (sale) ,"$1,000.00 ",Section: 8 Township: 36 Range: 15,
LB116,,10/27/2010,5.6371E+11,,
Account Sale History,LB132,Mobile Home Auth. (sale) ,"$1,000.00 ",Quarter: NE/4 Section: 29 Township: 38 Range: 16,
LB132,,2/2/2011,5.33929E+11,,
Account Sale History,LB228,Mobile Home Auth. (sale) ,"$26,500.00 ",0 Subdivision: MCPHEE MHP,
LB228,,9/28/2012,5.35703E+11,,
Account Sale History,LB242,Mobile Home Auth. (sale) ,"$95,000.00 ",Quarter: SW/4 Section: 12 Township: 36 Range: 14,
LB242,,2/1/2013,5.60712E+11,,
Account Sale History,LB272,Mobile Home Auth. (sale) ,"$2,305.00 ",Section: 2 Township: 37 Range: 16,
LB272,,5/24/2013,5.35702E+11,,
Account Sale History,LB274,Mobile Home Auth. (sale) ,"$25,000.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 13,
LB274,,6/28/2013,5.60528E+11,,
Account Sale History,LB287,Mobile Home Auth. (sale) ,"$14,000.00 ",Quarter: NW/4 Section: 32 Township: 38 Range: 17,
LB287,,1/10/2014,5.34132E+11,,
Account Sale History,LB288,Mobile Home Auth. (sale) ,"$11,000.00 ",Quarter: NE/4 Section: 28 Township: 37 Range: 16,
LB288,,9/1/2013,5.60934E+11,,
Account Sale History,LB300,Mobile Home Auth. (sale) ,"$15,000.00 ",Section: 10 Township: 35 Range: 16,
LB300,,2/21/2014,5.6371E+11,,
Account Sale History,LB306,Mobile Home Auth. (sale) ,"$25,000.00 ",Quarter: NW/4 Section: 32 Township: 37 Range: 16,
LB306,,2/1/2014,5.35732E+11,,
Account Sale History,LB315,Mobile Home Auth. (sale) ,"$12,500.00 ",Quarter: SW1/4 Section: 27 Township: 38 Range: 14,
LB315,,7/30/2014,5.33527E+11,,
Account Sale History,LB318,Mobile Home Auth. (sale) ,"$17,500.00 ",Section: 35 Township: 36 Range: 16 Subdivision: NILSSON,
LB318,,7/1/2014,5.61135E+11,,
Account Sale History,LB330,Mobile Home Auth. (sale) ,"$15,000.00 ",Section: 14 Township: 35 Range: 16,
LB330,,10/10/2014,5.63714E+11,,
